brand,model,scope,class,rule,units_total,units_last_12m,first_seen,last_seen
VOLKSWAGEN,AMAROK COMFORTLINE CD V6 AT 4X4,Pickups,ICE,default-ice,2169,2,2023-09,2025-12
VOLKSWAGEN,AMAROK COMFORTLINE TDI AT 4X2 G2,Pickups,ICE,default-ice,2884,1335,2024-10,2026-08
VOLKSWAGEN,AMAROK COMFORTLINE TDI AT 4X2 SE G2,Pickups,ICE,default-ice,20,20,2026-05,2026-08
VOLKSWAGEN,AMAROK COMFORTLINE TDI MT 4X2 G2,Pickups,ICE,default-ice,1275,271,2024-12,2026-08
VOLKSWAGEN,AMAROK COMFORTLINE TDI MT 4X2 SE G2,Pickups,ICE,default-ice,3,3,2026-05,2026-05
VOLKSWAGEN,AMAROK COMFORTLINE V6 AT 4X4 G2,Pickups,ICE,default-ice,7109,2753,2024-08,2026-08
VOLKSWAGEN,AMAROK COMFORTLINE V6 AT 4X4 SE G2,Pickups,ICE,default-ice,219,219,2026-01,2026-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 140 CV 476,Pickups,ICE,default-ice,259,0,2018-01,2020-12
VOLKSWAGEN,AMAROK DC 2.0L TDI 140 CV 4X2 083,Pickups,ICE,default-ice,23,0,2018-01,2022-09
VOLKSWAGEN,AMAROK DC 2.0L TDI 140 CV 4X4 371,Pickups,ICE,default-ice,9,0,2018-01,2020-07
VOLKSWAGEN,AMAROK DC 2.0L TDI 140 CV 646,Pickups,ICE,default-ice,1636,0,2018-01,2022-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 439,Pickups,ICE,default-ice,1475,0,2018-01,2021-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 009,Pickups,ICE,default-ice,1,0,2020-10,2020-10
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 109,Pickups,ICE,default-ice,12,0,2018-01,2020-10
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 235,Pickups,ICE,default-ice,3,0,2018-01,2018-11
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 303,Pickups,ICE,default-ice,6,0,2018-01,2018-10
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 406,Pickups,ICE,default-ice,2,0,2018-01,2018-03
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 430,Pickups,ICE,default-ice,881,0,2018-01,2021-12
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 484,Pickups,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 697,Pickups,ICE,default-ice,14,0,2018-05,2020-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 775,Pickups,ICE,default-ice,1,0,2019-05,2019-05
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 779,Pickups,ICE,default-ice,1,0,2018-03,2018-03
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 890,Pickups,ICE,default-ice,3,0,2018-02,2020-07
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X2 995,Pickups,ICE,default-ice,14,0,2018-01,2020-02
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 042,Pickups,ICE,default-ice,1,0,2018-01,2018-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 043,Pickups,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 103,Pickups,ICE,default-ice,3,0,2018-01,2018-04
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 139,Pickups,ICE,default-ice,3,0,2018-01,2018-03
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 269,Pickups,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 298,Pickups,ICE,default-ice,4,0,2018-02,2018-11
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 352,Pickups,ICE,default-ice,1,0,2018-01,2018-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 447,Pickups,ICE,default-ice,3,0,2018-01,2019-12
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 643,Pickups,ICE,default-ice,3,0,2020-06,2020-09
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 664,Pickups,ICE,default-ice,5,0,2020-03,2020-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 694,Pickups,ICE,default-ice,3,0,2018-03,2019-02
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 758,Pickups,ICE,default-ice,12,0,2018-02,2021-07
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 877,Pickups,ICE,default-ice,1,0,2018-01,2018-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 962,Pickups,ICE,default-ice,7,0,2018-01,2019-04
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 977,Pickups,ICE,default-ice,8,0,2018-01,2020-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 4X4 985,Pickups,ICE,default-ice,1,0,2018-01,2018-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 682,Pickups,ICE,default-ice,2,0,2018-11,2019-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 796,Pickups,ICE,default-ice,1015,0,2018-01,2021-11
VOLKSWAGEN,AMAROK DC 2.0L TDI 180 CV 818,Pickups,ICE,default-ice,384,0,2018-01,2020-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV COMFORTLINE 4X2 AUT EU5,Pickups,ICE,default-ice,3173,0,2019-01,2022-12
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV COMFORTLINE 4X2 MAN EU5,Pickups,ICE,default-ice,3875,0,2018-12,2024-04
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV COMFORTLINE 4X4 MAN EU5,Pickups,ICE,default-ice,676,0,2019-01,2022-10
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV CONFORLINE 4X2 AUT EU5,Pickups,ICE,default-ice,1096,0,2018-04,2020-08
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV CONFORLINE 4X2 MAN EU5,Pickups,ICE,default-ice,1032,0,2018-04,2022-07
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV CONFORLINE 4X4 AUT EU5,Pickups,ICE,default-ice,6,0,2018-07,2019-05
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV CONFORLINE 4X4 MAN EU5,Pickups,ICE,default-ice,263,0,2018-05,2020-12
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 AUT EU5,Pickups,ICE,default-ice,3947,1,2018-04,2026-06
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 MAN EU5,Pickups,ICE,default-ice,1292,0,2018-04,2022-07
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV HIGHLINE 4X4 AUT EU5,Pickups,ICE,default-ice,2691,0,2018-05,2023-01
VOLKSWAGEN,AMAROK DC 2.0L TDI 180CV HIGHLINE 4X4 MAN EU5,Pickups,ICE,default-ice,688,0,2018-05,2024-01
VOLKSWAGEN,AMAROK DC TDI 140 CV M 4X2 EU5,Pickups,ICE,default-ice,15074,0,2018-04,2024-09
VOLKSWAGEN,AMAROK DC TDI 140 CV M 4X4 EU5,Pickups,ICE,default-ice,2287,0,2018-04,2022-11
VOLKSWAGEN,AMAROK DC V6 3.0L 258 CV TDI 4X4 AT,Pickups,ICE,default-ice,3393,0,2020-03,2023-04
VOLKSWAGEN,AMAROK DC V6 3.0L TDI 4X4 AT,Pickups,ICE,default-ice,2140,0,2018-01,2021-10
VOLKSWAGEN,AMAROK DC V6 BLACK STYLE 3.0L 258 CV TDI 4X4 AT,Pickups,ICE,default-ice,649,0,2020-03,2022-07
VOLKSWAGEN,AMAROK DC V6 COMFORTLINE 3.0L 258 CV TDI 4X4 AT,Pickups,ICE,default-ice,3389,0,2020-03,2022-12
VOLKSWAGEN,AMAROK DC V6 COMFORTLINE 3.0L TDI 4X4 A,Pickups,ICE,default-ice,1047,0,2018-12,2021-03
VOLKSWAGEN,AMAROK DC V6 CONFORT 3.0L TDI 4X4 A,Pickups,ICE,default-ice,1200,0,2018-04,2020-07
VOLKSWAGEN,AMAROK DC V6 EXTREME 3.0L 258 CV TDI 4X4 AT,Pickups,ICE,default-ice,2897,0,2020-03,2024-01
VOLKSWAGEN,AMAROK DC V6 EXTREME 3.0L TDI 4X4 A,Pickups,ICE,default-ice,3003,0,2018-01,2024-03
VOLKSWAGEN,AMAROK EXTREME CD V6 AT 4X4,Pickups,ICE,default-ice,1711,1,2023-09,2026-06
VOLKSWAGEN,AMAROK EXTREME V6 3.0L 258 CV,Pickups,ICE,default-ice,4665,1,2021-10,2025-11
VOLKSWAGEN,AMAROK EXTREME V6 AT 4X4 G2,Pickups,ICE,default-ice,3860,1284,2024-07,2026-08
VOLKSWAGEN,AMAROK EXTREME V6 AT 4X4 SE G2,Pickups,ICE,default-ice,133,133,2026-01,2026-08
VOLKSWAGEN,AMAROK HERO V6 AT 4X4 G2,Pickups,ICE,default-ice,1697,578,2024-08,2026-08
VOLKSWAGEN,AMAROK HIGHLINE 4X2 2.0L TDI 180 CV,Pickups,ICE,default-ice,736,0,2021-11,2025-04
VOLKSWAGEN,AMAROK HIGHLINE 4X2 AUT 2.0L TDI 180 CV,Pickups,ICE,default-ice,2451,0,2021-11,2025-01
VOLKSWAGEN,AMAROK HIGHLINE 4X4 2.0L TDI 180 CV,Pickups,ICE,default-ice,698,0,2021-11,2024-08
VOLKSWAGEN,AMAROK HIGHLINE 4X4 AUT 2.0L TDI 180 CV,Pickups,ICE,default-ice,1731,0,2021-11,2024-12
VOLKSWAGEN,AMAROK HIGHLINE CD TDI AT 4X2,Pickups,ICE,default-ice,904,1,2023-09,2026-02
VOLKSWAGEN,AMAROK HIGHLINE CD TDI AT 4X4,Pickups,ICE,default-ice,412,0,2023-09,2025-01
VOLKSWAGEN,AMAROK HIGHLINE CD TDI MT 4X2,Pickups,ICE,default-ice,210,0,2023-09,2024-10
VOLKSWAGEN,AMAROK HIGHLINE CD V6 AT 4X4,Pickups,ICE,default-ice,1686,4,2023-09,2026-08
VOLKSWAGEN,AMAROK HIGHLINE P1 CD V6 AT 4X4,Pickups,ICE,default-ice,1023,3,2023-09,2026-02
VOLKSWAGEN,AMAROK HIGHLINE P1 V6 3.0L 258 CV,Pickups,ICE,default-ice,283,0,2022-10,2023-05
VOLKSWAGEN,AMAROK HIGHLINE TDI AT 4X2 G2,Pickups,ICE,default-ice,2397,1091,2024-10,2026-08
VOLKSWAGEN,AMAROK HIGHLINE TDI AT 4X2 SE G2,Pickups,ICE,default-ice,3,3,2026-08,2026-08
VOLKSWAGEN,AMAROK HIGHLINE TDI MT 4X2 G2,Pickups,ICE,default-ice,185,8,2024-11,2026-03
VOLKSWAGEN,AMAROK HIGHLINE V6 3.0L 258 CV,Pickups,ICE,default-ice,6502,0,2021-11,2025-01
VOLKSWAGEN,AMAROK HIGHLINE V6 AT 4X4 G2,Pickups,ICE,default-ice,6582,2224,2024-07,2026-08
VOLKSWAGEN,AMAROK HIGHLINE V6 AT 4X4 SE G2,Pickups,ICE,default-ice,259,259,2025-11,2026-08
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 106,Pickups,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 123,Pickups,ICE,default-ice,139,0,2018-01,2020-08
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 4X2 031,Pickups,ICE,default-ice,17,0,2018-01,2020-07
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 4X4 175,Pickups,ICE,default-ice,18,0,2018-01,2018-10
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 4X4 250,Pickups,ICE,default-ice,2,0,2018-01,2018-01
VOLKSWAGEN,AMAROK SC 2.0L TDI 140 CV 919,Pickups,ICE,default-ice,370,0,2018-01,2020-01
VOLKSWAGEN,AMAROK SC TDI 140 CV M 4X2 EU5,Pickups,ICE,default-ice,345,0,2018-04,2021-04
VOLKSWAGEN,AMAROK SC TDI 140 CV M 4X4 EU5,Pickups,ICE,default-ice,185,0,2018-04,2022-01
VOLKSWAGEN,AMAROK TRENDLINE 4X2 2.0L TDI 140 CV,Pickups,ICE,default-ice,10033,0,2021-10,2025-02
VOLKSWAGEN,AMAROK TRENDLINE 4X4 2.0L TDI 140 CV,Pickups,ICE,default-ice,2871,0,2021-10,2024-03
VOLKSWAGEN,AMAROK TRENDLINE CD TDI MT 4X2,Pickups,ICE,default-ice,3617,0,2023-09,2025-05
VOLKSWAGEN,AMAROK TRENDLINE CD TDI MT 4X4,Pickups,ICE,default-ice,1242,5,2023-09,2026-05
VOLKSWAGEN,AMAROK TRENDLINE TDI MT 4X2 G2,Pickups,ICE,default-ice,12592,4519,2024-08,2026-08
VOLKSWAGEN,AMAROK TRENDLINE TDI MT 4X4 G2,Pickups,ICE,default-ice,1201,619,2025-01,2026-08
VOLKSWAGEN,BEETLE,Whole,ICE,default-ice,4,0,2019-06,2021-05
VOLKSWAGEN,BEETLE 2.5 SPORT,Whole,ICE,default-ice,1,0,2018-04,2018-04
VOLKSWAGEN,BORA 1.8T,Whole,ICE,default-ice,2,0,2019-12,2022-08
VOLKSWAGEN,BORA 2.0,Whole,ICE,default-ice,7,0,2018-03,2020-12
VOLKSWAGEN,BORA TDI,Whole,ICE,default-ice,1,0,2023-02,2023-02
VOLKSWAGEN,COMBI,Whole,ICE,default-ice,2,0,2018-05,2022-06
VOLKSWAGEN,CROSS UP! 1.0 MPI,Whole,ICE,default-ice,1046,0,2018-01,2020-08
VOLKSWAGEN,CROSS UP! 1.0 TSI,Whole,ICE,default-ice,126,0,2019-08,2021-07
VOLKSWAGEN,CROSSFOX 1.6,Whole,ICE,default-ice,9,0,2018-01,2025-05
VOLKSWAGEN,CROSSFOX 1.6 MSI 16V,Whole,ICE,default-ice,58,0,2018-01,2019-05
VOLKSWAGEN,ESCARABAJO,Whole,ICE,default-ice,2,0,2020-06,2024-08
VOLKSWAGEN,FOX 1.6,Whole,ICE,default-ice,18,1,2018-01,2026-06
VOLKSWAGEN,FOX 1.6 CONNECT MANUAL 101 CV,Whole,ICE,default-ice,2991,0,2018-01,2020-11
VOLKSWAGEN,FOX 1.6 MSI,Whole,ICE,default-ice,419,0,2018-01,2021-10
VOLKSWAGEN,FOX 1.6 MSI 16V HIGHLINE,Whole,ICE,default-ice,172,0,2018-01,2019-08
VOLKSWAGEN,FOX 1.6 MSI 16V HIGHLINE IMOTION,Whole,ICE,default-ice,33,0,2018-01,2019-01
VOLKSWAGEN,FOX 1.6 MSI 16V HIGHLINE PEPPER,Whole,ICE,default-ice,3,0,2018-01,2018-02
VOLKSWAGEN,FOX RUN MSI,Whole,ICE,default-ice,1,0,2025-03,2025-03
VOLKSWAGEN,FOX TRACK 1.6 MSI,Whole,ICE,default-ice,168,0,2018-01,2020-11
VOLKSWAGEN,FUSCA 1300,Whole,ICE,default-ice,1,1,2026-08,2026-08
VOLKSWAGEN,GOL,Whole,ICE,default-ice,1,0,2019-11,2019-11
VOLKSWAGEN,GOL 1.0,Whole,ICE,default-ice,1,0,2018-10,2018-10
VOLKSWAGEN,GOL 1.4 L,Whole,ICE,default-ice,10,0,2018-03,2024-05
VOLKSWAGEN,GOL 1.6,Whole,ICE,default-ice,7,0,2018-05,2022-12
VOLKSWAGEN,GOL 1.8,Whole,ICE,default-ice,1,0,2021-09,2021-09
VOLKSWAGEN,GOL 1.8 TRENDLINE,Whole,ICE,default-ice,1,0,2018-09,2018-09
VOLKSWAGEN,GOL COUNTRY 1.4 L,Whole,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,GOL COUNTRY 1.6,Whole,ICE,default-ice,1,0,2018-08,2018-08
VOLKSWAGEN,GOL GL,Whole,ICE,default-ice,1,0,2019-01,2019-01
VOLKSWAGEN,GOL GL 1.6D,Whole,ICE,default-ice,1,0,2018-10,2018-10
VOLKSWAGEN,GOL TREND 1.6,Whole,ICE,default-ice,89,1,2018-01,2025-12
VOLKSWAGEN,GOL TREND 1.6 GP,Whole,ICE,default-ice,21,0,2018-01,2022-09
VOLKSWAGEN,GOL TREND 1.6 MSI,Whole,ICE,default-ice,19590,0,2018-01,2024-05
VOLKSWAGEN,GOL TREND 1.6 SPORTLINE,Whole,ICE,default-ice,3,0,2018-05,2018-12
VOLKSWAGEN,GOL TREND 1.6I MOTION,Whole,ICE,default-ice,1,0,2019-03,2019-03
VOLKSWAGEN,GOL TREND COMFORTLINE 1.6 GAS 101CV MQ,Whole,ICE,default-ice,2068,0,2018-07,2021-05
VOLKSWAGEN,GOL TREND COMFORTLINE 1.6 GAS 110CV AQ,Whole,ICE,default-ice,287,0,2019-07,2021-03
VOLKSWAGEN,GOL TREND COMFORTLINE 1.6 MSI,Whole,ICE,default-ice,3967,0,2018-01,2023-03
VOLKSWAGEN,GOL TREND CUP 10 1.6L,Whole,ICE,default-ice,1,0,2018-09,2018-09
VOLKSWAGEN,GOL TREND HIGHLINE 1.6 IMOTION,Whole,ICE,default-ice,1,0,2018-01,2018-01
VOLKSWAGEN,GOL TREND HIGHLINE 1.6 MSI,Whole,ICE,default-ice,335,0,2018-01,2020-03
VOLKSWAGEN,GOL TREND SPORTLINE 1.6 MSI,Whole,ICE,default-ice,81,0,2018-01,2021-10
VOLKSWAGEN,GOL TREND TRENDLINE 1.6 GAS 101CV MQ,Whole,ICE,default-ice,41152,0,2018-07,2025-02
VOLKSWAGEN,GOL TREND TRENDLINE 1.6 GAS 110CV AQ,Whole,ICE,default-ice,2968,0,2020-07,2022-08
VOLKSWAGEN,GOL TRENDLINE 1.6 GAS 101CV MQ,Whole,ICE,default-ice,1,0,2019-12,2019-12
VOLKSWAGEN,GOLF,Whole,ICE,default-ice,7,4,2018-06,2026-04
VOLKSWAGEN,GOLF 1.4L TSI BLUEMOTION TECHNOLOGY,Whole,ICE,default-ice,119,0,2018-01,2022-01
VOLKSWAGEN,GOLF 1.6,Whole,ICE,default-ice,4,0,2020-02,2025-08
VOLKSWAGEN,GOLF 1.6 HIGHLINE BLUEMOTION TECH,Whole,ICE,default-ice,1,0,2019-07,2019-07
VOLKSWAGEN,GOLF 1.6L,Whole,ICE,default-ice,129,0,2018-01,2020-10
VOLKSWAGEN,GOLF 1.8 GLI,Whole,ICE,default-ice,1,0,2021-01,2021-01
VOLKSWAGEN,GOLF 2.0L GTI,Whole,ICE,default-ice,42,0,2018-01,2020-08
VOLKSWAGEN,GOLF COMFORTLINE 1.4L TSI DQ,Whole,ICE,default-ice,3346,0,2018-01,2021-11
VOLKSWAGEN,GOLF COMFORTLINE 1.4L TSI MQ,Whole,ICE,default-ice,1089,0,2018-01,2020-09
VOLKSWAGEN,GOLF GT SPORT 1.4 TSI,Whole,ICE,default-ice,1,0,2018-05,2018-05
VOLKSWAGEN,GOLF GTI,Whole,ICE,default-ice,4,1,2018-12,2025-12
VOLKSWAGEN,GOLF GTI 2.0,Whole,ICE,default-ice,1,0,2021-01,2021-01
VOLKSWAGEN,GOLF GTI 2.0 TSI DQ,Whole,ICE,default-ice,682,0,2018-01,2022-08
VOLKSWAGEN,GOLF GTI DSG,Whole,ICE,default-ice,175,0,2020-11,2022-07
VOLKSWAGEN,GOLF HIGHLINE 1.4L TSI DQ,Whole,ICE,default-ice,1364,0,2018-01,2025-06
VOLKSWAGEN,GOLF HIGHLINE 250TSI DSG,Whole,ICE,default-ice,658,0,2020-02,2022-08
VOLKSWAGEN,GOLF PLUS 1.6,Whole,ICE,default-ice,1,0,2018-09,2018-09
VOLKSWAGEN,GOLF TDI,Whole,ICE,default-ice,1,0,2020-01,2020-01
VOLKSWAGEN,GOLF TRENDLINE 1.6L MQ,Whole,ICE,default-ice,200,0,2018-01,2020-01
VOLKSWAGEN,GOLF VARIANT 1.6,Whole,ICE,default-ice,1,1,2025-10,2025-10
VOLKSWAGEN,GOLF VARIANT 2.0 TDI AUT.,Whole,ICE,default-ice,1,0,2024-08,2024-08
VOLKSWAGEN,GOLF VARIANT COMFORTLINE 1.4L TSI DQ,Whole,ICE,default-ice,346,0,2018-01,2021-12
VOLKSWAGEN,GOLF VARIANT COMFORTLINE 1.4L TSI MQ,Whole,ICE,default-ice,7,0,2018-06,2018-12
VOLKSWAGEN,GOLF VARIANT HIGHLINE 1.4L TSI DQ,Whole,ICE,default-ice,168,0,2018-01,2020-02
VOLKSWAGEN,GOLF VARIANT TRENDLINE 1.6L MQ,Whole,ICE,default-ice,83,0,2018-01,2020-08
VOLKSWAGEN,HIGH UP! 1.0 MPI,Whole,ICE,default-ice,7316,0,2018-01,2023-12
VOLKSWAGEN,HIGH UP! 1.0 MPI I-MOTION,Whole,ICE,default-ice,802,0,2018-01,2020-12
VOLKSWAGEN,JETTA,Whole,ICE,default-ice,4,2,2018-08,2026-07
VOLKSWAGEN,JETTA S,Whole,ICE,default-ice,1,0,2018-12,2018-12
VOLKSWAGEN,JETTA SE,Whole,ICE,default-ice,3,0,2018-02,2025-01
VOLKSWAGEN,JETTA TDI,Whole,ICE,default-ice,1,0,2024-12,2024-12
VOLKSWAGEN,JETTA TSI,Whole,ICE,default-ice,1,0,2020-11,2020-11
VOLKSWAGEN,JETTA VARIANT,Whole,ICE,default-ice,1,0,2018-12,2018-12
VOLKSWAGEN,KARMANN GHIA,Whole,ICE,default-ice,2,0,2021-10,2024-08
VOLKSWAGEN,KOMBI,Whole,ICE,default-ice,8,1,2020-12,2025-11
VOLKSWAGEN,MOVE UP! 1.0 MPI,Whole,ICE,default-ice,3982,1,2018-01,2026-01
VOLKSWAGEN,MOVE UP! 1.0 MPI I-MOTION,Whole,ICE,default-ice,166,0,2018-01,2019-10
VOLKSWAGEN,MULTIVAN,Whole,ICE,default-ice,2,0,2018-04,2020-05
VOLKSWAGEN,MULTIVAN 2.0 TDI,Whole,ICE,default-ice,1,0,2025-06,2025-06
VOLKSWAGEN,MULTIVAN COMFORTLINE 2.0 TDI 204CV 4X4 AT,Whole,ICE,default-ice,2,0,2018-02,2018-04
VOLKSWAGEN,NEW BEETLE,Whole,ICE,default-ice,1,1,2026-08,2026-08
VOLKSWAGEN,NEW BEETLE 2.0L,Whole,ICE,default-ice,1,0,2019-09,2019-09
VOLKSWAGEN,NIVUS 170 TSI MT,Whole,ICE,default-ice,3769,0,2021-12,2025-07
VOLKSWAGEN,NIVUS 170 TSI MT G1,Whole,ICE,default-ice,2400,1009,2025-02,2026-08
VOLKSWAGEN,NIVUS CL 200 TSI,Whole,ICE,default-ice,1,1,2025-11,2025-11
VOLKSWAGEN,NIVUS COMFORTLINE 200 TSI AT,Whole,ICE,default-ice,14560,0,2020-11,2025-08
VOLKSWAGEN,NIVUS COMFORTLINE 200 TSI AT G1,Whole,ICE,default-ice,4036,2624,2025-02,2026-08
VOLKSWAGEN,NIVUS CONFORTLINE 200 TSI,Whole,ICE,default-ice,2,2,2026-05,2026-08
VOLKSWAGEN,NIVUS HIGHLINE 200 TSI AT,Whole,ICE,default-ice,4101,1,2020-10,2025-09
VOLKSWAGEN,NIVUS HIGHLINE 200 TSI AT G1,Whole,ICE,default-ice,2710,1692,2025-02,2026-08
VOLKSWAGEN,NIVUS HIGHLINE HERO 200 TSI AT,Whole,ICE,default-ice,535,0,2020-11,2023-03
VOLKSWAGEN,NIVUS OUTFIT 200 TSI AT G1,Whole,ICE,default-ice,948,549,2025-02,2026-08
VOLKSWAGEN,NIVUS SENSE 170TSI MT G1,Whole,ICE,default-ice,54,54,2026-06,2026-08
VOLKSWAGEN,NIVUS TRENDLINE 200 TSI AT G1,Whole,ICE,default-ice,3511,1449,2025-02,2026-08
VOLKSWAGEN,NUEVO POLO COMFORTLINE 170TSI AT,Whole,ICE,default-ice,1427,135,2025-03,2026-08
VOLKSWAGEN,NUEVO POLO GTS 250TSI AT,Whole,ICE,default-ice,270,0,2023-10,2025-08
VOLKSWAGEN,NUEVO POLO HIGHLINE 170TSI AT,Whole,ICE,default-ice,2070,16,2023-09,2026-01
VOLKSWAGEN,NUEVO POLO MSI MT,Whole,ICE,default-ice,1532,0,2023-08,2025-07
VOLKSWAGEN,NUEVO POLO TRACK 1ST EDITION MSI MT,Whole,ICE,default-ice,515,1,2023-08,2025-11
VOLKSWAGEN,NUEVO POLO TRACK MSI MT,Whole,ICE,default-ice,26173,128,2023-06,2026-08
VOLKSWAGEN,NUEVO SAVEIRO COMFORTLINE CD MSI MT,Pickups,ICE,default-ice,1316,4,2024-01,2026-06
VOLKSWAGEN,NUEVO SAVEIRO EXTREME CD MSI MT,Pickups,ICE,default-ice,684,4,2024-01,2026-07
VOLKSWAGEN,NUEVO SAVEIRO TRENDLINE CS MSI MT,Pickups,ICE,default-ice,1934,31,2024-01,2026-07
VOLKSWAGEN,NUEVO T-CROSS HIGHLINE 200TSI AT,Whole,ICE,default-ice,1,1,2026-04,2026-04
VOLKSWAGEN,NUEVO T-CROSS HIGHLINE BITONO 200TSI AT,Whole,ICE,default-ice,1,1,2026-06,2026-06
VOLKSWAGEN,NUEVO TOUAREG V6 TDI,Whole,ICE,default-ice,59,0,2019-11,2022-08
VOLKSWAGEN,NUEVO VIRTUS COMFORTLINE MSI MT,Whole,ICE,default-ice,435,15,2023-11,2026-07
VOLKSWAGEN,NUEVO VIRTUS EXCLUSIVE 250TSI AT,Whole,ICE,default-ice,256,2,2023-10,2026-01
VOLKSWAGEN,NUEVO VIRTUS HIGHLINE 170TSI AT,Whole,ICE,default-ice,664,2,2023-11,2026-02
VOLKSWAGEN,NUEVO VIRTUS MSI MT,Whole,ICE,default-ice,3291,81,2023-10,2026-07
VOLKSWAGEN,PARATI COMFORT 1.8,Whole,ICE,default-ice,1,0,2023-02,2023-02
VOLKSWAGEN,PASSAT,Whole,ICE,default-ice,3,0,2018-01,2018-01
VOLKSWAGEN,PASSAT 1.8 TSI,Whole,ICE,default-ice,1,1,2026-05,2026-05
VOLKSWAGEN,PASSAT 1.8T,Whole,ICE,default-ice,1,0,2019-03,2019-03
VOLKSWAGEN,PASSAT 1.9 TDI,Whole,ICE,default-ice,1,0,2024-12,2024-12
VOLKSWAGEN,PASSAT 2.0 T,Whole,ICE,default-ice,1,0,2018-10,2018-10
VOLKSWAGEN,PASSAT 2.0 T FSI,Whole,ICE,default-ice,1,0,2018-11,2018-11
VOLKSWAGEN,PASSAT 2.0 TDI,Whole,ICE,default-ice,3,1,2018-12,2026-05
VOLKSWAGEN,PASSAT 2.0 TDI BLUEMOTION TECHNOLOGY,Whole,ICE,default-ice,2,0,2018-03,2019-03
VOLKSWAGEN,PASSAT 2.0 TSI DSG,Whole,ICE,default-ice,300,0,2018-01,2020-06
VOLKSWAGEN,PASSAT CC 2.0 TSI,Whole,ICE,default-ice,12,1,2018-03,2025-10
VOLKSWAGEN,PASSAT CC 3.6 FSI V6 4MOTION,Whole,ICE,default-ice,1,0,2018-09,2018-09
VOLKSWAGEN,PASSAT R-LINE 2.0 TSI DSG BLUEMOTION TECHNOLOGY,Whole,ICE,default-ice,66,0,2018-01,2020-02
VOLKSWAGEN,PASSAT SE,Whole,ICE,default-ice,1,0,2018-02,2018-02
VOLKSWAGEN,PASSAT TDI SEL,Whole,ICE,default-ice,1,0,2019-11,2019-11
VOLKSWAGEN,PASSAT TRENDLINE 1.9TDI,Whole,ICE,default-ice,1,0,2019-10,2019-10
